#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
#  ****************************************************************************************************;;;;;;;;;;;X
##;;;;;;;;;;;X
#  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_ARMOR_28_2_NAME;Improved Medium Tank Chassis;Châssis de char moyen II;Telaio del carro medio migliorato;Chasis de tanque medio mejorado;Verbessertes mittelschweres Panzer-Chassis;Podwozie ulepszonego czo³gu œredniego;;;;;X
TECH_CMP_ARMOR_28_3_NAME;High Explosive Incendiary (HEI) Shells;Obus explosifs brisant incendiaires (HEI);Proiettili ad alto potenziale incendiari (HEI);Proyectiles incendiarios de alto explosivo (HEI);Spreng-Brand-Granate (HEI);Pociski burz¹co-zapalaj¹ce;;;;;X
TECH_CMP_ARMOR_28_4_NAME;Humidity Control System;Système de contrôle de l’humidité;Sistema di controllo dell'umidità;Sistema de control de humedad;Luftfeuchtigkeitskontrollsystem;System kontroli wilgotnoœci;;;;;X
TECH_CMP_ARMOR_28_5_NAME;Advanced SP Rocket Art Prototype Tests;Essais du prototype lance-roquettes AM III;Test prototipo lanciamissili semovente avanzato;Pruebas de prototipo de artillería lanzacohetes APr avanzada;Fortschrittl. Raketenartillerie-Prototypentests;Testy prot. zaaw. rak. art. samobie¿n.;;;;;X
TECH_APP_ARMOR_29_NAME;Great War Light Field Artillery;Artillerie de campagne légère de la Grande Guerre;Artiglieria da campo leggera della Grande Guerra;Artillería ligera de campaña de la Gran Guerra;Leichte Vorkriegs Feldartillerie;Lekka artyleria polowa z I w. œw.;;;;;X
TECH_APP_ARMOR_29_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_29_1_NAME;Great War Field Artillery Gun 75mm;Canon d’artillerie de campagne de la Grande Guerre 75mm;Cannone di artiglieria da campo della Grande Guerra da 75mm;Cañón de artillería de campaña de la Gran Guerra de 75 mm;Vorkriegs Feldartilleriegeschütz 75mm ;Dzia³o polowej art.. z I w. œw. 75mm;;;;;X
TECH_CMP_ARMOR_29_2_NAME;Great War Gun Carriage;Affût de la Grande Guerre;Affusto della Grande Guerra;Cuerpo de afuste de la Gran Guerra;Vorkriegs Lafette;Wózek dzia³a z I w. œw.;;;;;X
TECH_CMP_ARMOR_29_3_NAME;Old High Explosive (HE) Shells;Anciens obus explosifs brisant (HE);Proiettili ad alto potenziale obsoleti (HE);Proyectiles de alto explosivo (HE) antiguos;Alte Splittersprenggranaten (HE);Stare pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_29_4_NAME;Frontline Observers;Observateurs de première ligne;Osservatori avanzati;Observadores del frente;Frontbeobachter;Obserwatorzy frontowi;;;;;X
TECH_CMP_ARMOR_29_5_NAME;Sheaf Fire Training;Entraînement tir en faisceau;Addestramento fuoco a fascia;Instrucción en haces de fuego;Geschossgarbe - Übung;Szkolenie ognia z baterii;;;;;X
TECH_APP_ARMOR_30_NAME;Great War Medium Field Artillery;Artillerie de campagne moyenne de la Grande Guerre;Artiglieria da campo media della Grande Guerra;Artillería media de campaña de la Gran Guerra;Mittlere Vorkriegs Feldartillerie ;Œrednia artyleria polowa z I w. œw.;;;;;X
TECH_APP_ARMOR_30_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_30_1_NAME;Great War Field Artillery Gun 150mm;Canon d’artillerie de campagne de la Grande Guerre 150mm;Cannone di artiglieria da campo della Grande Guerra da 150 mm;Cañón de artillería de campaña de la Gran Guerra de 150 mm;Vorkriegs Feldartilleriegeschütz 150mm;Dzia³o polowej art. z I w. œw. 150mm;;;;;X
TECH_CMP_ARMOR_30_2_NAME;Great War Gun Carriage;Affût de la Grande Guerre;Affusto della Grande Guerra;Cuerpo de afuste de la Gran Guerra;Vorkriegs Lafette;Wózek dzia³a z I w. œw.;;;;;X
TECH_CMP_ARMOR_30_3_NAME;Old High Explosive (HE) Shells;Anciens obus explosifs brisant (HE);Proiettili ad alto potenziale obsoleti (HE);Proyectiles de alto explosivo (HE) antiguos;Alte Sprenggranaten (HE);Stare pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_30_4_NAME;Forward Observer Group;Groupe d’observateur avancé;Gruppo esploratori;Grupo de observadores avanzados;Vorgeschobene Beobachtergruppe;Obserwatorzy naprowadzaj¹cy;;;;;X
TECH_CMP_ARMOR_30_5_NAME;Concentrated Fire Training;Entraînement au tir de concentration;Addestramento fuoco concentrato;Instrucción en fuego concentrado;Konzentriertes Feuer - Übung;Trening ognia skoncentrowanego;;;;;X
TECH_APP_ARMOR_31_NAME;Great War Heavy Field Artillery;Artillerie de campagne lourde de la Grande Guerre;Artiglieria da campo pesante della Grande Guerra;Artillería pesada de campaña de la Gran Guerra;Schwere Vorkriegs Feldartillerie;Ciê¿ka artyleria polowa z I w. œw.;;;;;X
TECH_APP_ARMOR_31_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_31_1_NAME;Great War Heavy Artillery Gun 240mm;Canon d’artillerie lourde de la Grande Guerre 240mm;Cannone di artiglieria pesante della Grande Guerra da 240 mm;Cañón pesado de artillería de la Gran Guerra de 240 mm;Schweres Vorkriegs Artilleriegeschütz 240mm ;Dzia³o polowej art. z I w. œw. 240mm;;;;;X
TECH_CMP_ARMOR_31_2_NAME;High-Elevation Gun Carriage;Affût en hauteur élevée;Affusto ad alzo elevato;Cuerpo de afuste de gran elevación;Lafette mit großer Richthöhe;Wózek dzia³a z wysokim wysiêgnikiem;;;;;X
TECH_CMP_ARMOR_31_3_NAME;Old High Explosive (HE) Shells;Anciens obus explosifs brisant (HE);Proiettili ad alto potenziale obsoleti (HE);Proyectiles de alto explosivo (HE) antiguos;Alte Sprenggranaten (HE);Stare pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_31_4_NAME;Optical Rangefinder;Télémètre optique;Telemetro ottico;Telémetro óptico;Optischer Entfernungsmesser;Dalmierz optyczny;;;;;X
TECH_CMP_ARMOR_31_5_NAME;Multilevel Fire Concert Training;Entraînement à un concert de tir multi-niveau;Addestramento fuoco multi-livello;Instrucción en tiro organizado a nivel múltiple;Feuerkonzert auf mehreren Ebenen - Übung;Trening ognia wielopoziomowego;;;;;X
TECH_APP_ARMOR_32_NAME;Early Field Artillery;Première artillerie de campagne;Artiglieria da campo rudimentale;Artillería de campaña temprana;Frühe Feldartillerie;Wczesna artyleria polowa;;;;;X
TECH_APP_ARMOR_32_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_32_1_NAME;Field Artillery Gun 75mm;Canon d’artillerie de campagne 75mm;Cannone di artiglieria da campo da 75mm;Cañón de artillería de campaña de 75 mm;Feldartilleriegeschütz 75mm;Dzia³o artylerii polowej 75mm;;;;;X
TECH_CMP_ARMOR_32_2_NAME;Early Gun Carriage;Premier affût;Affusto rudimentale;Cuerpo de afuste temprano;Frühe Lafette;Wczesny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_32_3_NAME;High Explosive (HE) Shells;Obus explosifs brisant (HE);Proiettili ad alto potenziale (HE);Proyectiles de alto explosivo (HE);Sprenggranaten (HE);Pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_32_4_NAME;Rangefinder Radar;Radar télémètre;Telemetro radar;Radar telemétrico;Radar-Entfernungsmesser;Dalmierz radarowy;;;;;X
TECH_CMP_ARMOR_32_5_NAME;Basic Crawling Fire Training;Entraînement au tir rampant I;Addestramento fuoco a strisce di base;Instrucción básica en fuego rasante;Einfaches Kriechfeuer - Übung;Trening ognia pe³zaj¹cego;;;;;X
TECH_APP_ARMOR_33_NAME;Basic Field Artillery;Artillerie de campagne I;Artiglieria da campo di base;Artillería de campaña básica;Einfache Feldartillerie;Podstawowa artyleria polowa;;;;;X
TECH_APP_ARMOR_33_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_33_1_NAME;Field Artillery Gun 105mm;Canon d’artillerie de campagne 105mm;Cannone di artiglieria da campo da 105mm;Cañón de artillería de campaña de 105 mm;Feldartilleriegeschütz 105mm;Dzia³o artylerii polowej 105mm;;;;;X
TECH_CMP_ARMOR_33_2_NAME;Basic Gun Carriage;Affût I;Affusto di base;Cuerpo de afuste básico;Einfache Lafette;Podstawowy wózek dzia³a;;;;;X
TECH_CMP_ARMOR_33_3_NAME;Fragmentation Shells;Obus à fragmentation;Proiettili a frammentazione;Proyectiles rompedores;Schrapnell;Pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_33_4_NAME;Basic Fire Control;Conduite de tir I;Controllo del fuoco di base;Control de tiro básico;Einfache Feuerkontrolle;Podstawowe kierowanie ogniem;;;;;X
TECH_CMP_ARMOR_33_5_NAME;Rapid Crawling Fire Training;Entraînement au tir rapide I;Addestramento fuoco a strisce rapido;Instrucción en fuego rasante rápido;Schnelles Kriechfeuer - Übung;Trening nag³ego ognia pe³zaj¹cego;;;;;X
TECH_APP_ARMOR_34_NAME;Improved Field Artillery;Artillerie de campagne II;Artiglieria da campo migliorata;Artillería de campaña mejorada;Verbesserte Feldartillerie;Ulepszona artyleria polowa;;;;;X
TECH_APP_ARMOR_34_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_34_1_NAME;Field Artillery Gun 120mm;Canon d’artillerie de campagne 120mm;Cannone di artiglieria da campo da 120mm;Cañón de artillería de campaña de 120 mm;Feld-Artilleriegeschütz 120mm;Dzia³o artylerii polowej 120mm;;;;;X
TECH_CMP_ARMOR_34_2_NAME;Improved Gun Carriage;Affût II;Affusto migliorato;Cuerpo de afuste mejorado;Verbesserte Lafette;Ulepszony wózek dzia³a;;;;;X
TECH_CMP_ARMOR_34_3_NAME;High Explosive Squash-Head (HESH) Shells;Obus explosifs brisant à ogive plastique (HESH) ;Proiettili ad alto potenziale a testata dirompente (HESH);Proyectiles de alto explosivo de cabeza deformable (HESH);Quetschkopfgeschosse (HESH);Pociski przeciwpancerno-burz¹ce;;;;;X
TECH_CMP_ARMOR_34_4_NAME;Improved Fire Control;Conduite de tir II;Controllo del fuoco migliorato;Control de tiro mejorado;Verbesserte Feuerkontrolle;Ulepszone kierowanie ogniem;;;;;X
TECH_CMP_ARMOR_34_5_NAME;Rapid Target Switch Training;Entraînement chgt cible rapide;Addestramento cambio rapido del bersaglio;Instrucción en cambio rápido de objetivo;Schnelle Zieländerung - Übung;Trening szybkiej zmiany celu;;;;;X
TECH_APP_ARMOR_35_NAME;Advanced Field Artillery;Artillerie de campagne III;Artiglieria da campo avanzata;Artillería de campaña avanzada;Fortschrittliche Feldartillerie;Zaawansowana artyleria polowa;;;;;X
TECH_APP_ARMOR_35_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_35_1_NAME;Field Artillery Gun 150mm;Canon d’artillerie de campagne 150mm;Cannone di artiglieria da campo da 150mm;Cañón de artillería de campaña de 150 mm;Feldartilleriegeschütz 150mm;Dzia³o artylerii polowej 150mm;;;;;X
TECH_CMP_ARMOR_35_2_NAME;Advanced Gun Carriage;Affût III;Affusto avanzato;Cuerpo de afuste avanzado;Fortschrittliche Lafette;Zaawansowany wózek dzia³a;;;;;X
TECH_CMP_ARMOR_35_3_NAME;High Explosive Fragmentation (HEF) Shells;Obus fragmentation à explosif brisant (HEF);Proiettili ad alto potenziale a frammentazione (HEF);Proyectiles rompedores de alto explosivo (HEF);Splittersprenggranaten (HEF);Burz¹ce pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_35_4_NAME;Basic Counter-Battery Radar;Radar de contrebatterie I;Radar batteria contraerea di base;Radar básico contra-batería;Einfaches Artillerieortungsradar;Podstawowy radar przeciwartyleryjski;;;;;X
TECH_CMP_ARMOR_35_5_NAME;Moving Target Training;Entraînement tir sur cible mouvante;Addestramento tiro contro bersaglio in movimento;Instrucción de tiro a blancos móviles;Bewegliches Ziel - Übung;Trening trafiania ruchomego celu;;;;;X
TECH_APP_ARMOR_36_NAME;Semi-Modern Field Artillery;Artillerie de campagne semi-moderne;Artiglieria da campo semi-moderna;Artillería de campaña semimoderna;Halbmoderne Feldartillerie;Powojenna artyleria polowa;;;;;X
TECH_APP_ARMOR_36_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_36_1_NAME;Field Artillery Gun 170mm;Canon d’artillerie de campagne 170mm;Cannone di artiglieria da campo da 170 mm;Cañón de artillería de campaña de 170 mm;Feldartilleriegeschütz 170mm;Dzia³o artylerii polowej 170mm;;;;;X
TECH_CMP_ARMOR_36_2_NAME;Semi-Modern Gun Carriage;Affût semi-moderne;Affusto semi-moderno;Cuerpo de afuste semimoderno;Halbmoderne Lafette;Powojenny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_36_3_NAME;High Explosive Anti-Tank (HEAT) Shells;Obus explosifs brisant antichar (HEAT);Proiettili ad alto potenziale anticarro (HEAT);Proyectiles anticarro de alto explosivo (HEAT);Hochexplosive PA-Granaten (HEAT);Pociski kumulacyjne;;;;;X
TECH_CMP_ARMOR_36_4_NAME;Improved Counter-Battery Radar;Radar de contrebatterie II;Radar batteria contraerea migliorato;Radar mejorado contra-batería;Verbessertes Artillerieortungsradar;Ulepszony radar przeciwartyleryjski;;;;;X
TECH_CMP_ARMOR_36_5_NAME;Land-Air Combined Barrage Training;Entraînement barrage combiné air/terre;Addestramento sbarramento combinato terra-aria;Instrucción en cortina de fuego combinado tierra-aire;Land-Luft Kombinations-Sperrfeuer-Übung;Szkolenie z po³¹czonego ostrza³u l¹d-pow.;;;;;X
TECH_APP_ARMOR_37_NAME;Basic Rocket Artillery;Lance-roquettes I;Lanciamissili di base;Artillería lanzacohetes básica;Einfache Raketenartillerie;Podstawowa artyleria rakietowa;;;;;X
TECH_APP_ARMOR_37_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_37_1_NAME;Rocket Artillery 100mm;Lance-roquettes 100mm;Lanciamissili 100mm;Artillería lanzacohetes de 100 mm;Raketenartillerie 100mm;Artyleria rakietowa 100mm;;;;;X
TECH_CMP_ARMOR_37_2_NAME;Basic Broadbased Carriage;Affût large I;Trasporto ampio di base;Afuste de base ancha básico;Einfache Lafette mit breiter Basis;Podstawowy wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_37_3_NAME;High Explosive (HE) Shells;Obus explosifs brisant (HE);Proiettili ad alto potenziale (HE);Proyectiles de alto explosivo (HE);Sprenggranaten (HE);Pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_37_4_NAME;Velocity Control System;Système de contrôle vitesse;Sistema di controllo della velocità;Sistema de control de velocidad;Geschwindigkeitskontrollsystem;System kontroli prêdkoœci wylotowej;;;;;X
TECH_CMP_ARMOR_37_5_NAME;Concentrated Barrage Training;Entraînement barrage concentré;Addestramento sbarramento concentrato;Instrucción en cortina de fuego concentrado;Konzentriertes Sperrfeuer - Übung;Szkolenie z ognia skupionego;;;;;X
TECH_APP_ARMOR_38_NAME;Improved Rocket Artillery;Lance-roquettes II;Lanciamissili migliorato;Artillería lanzacohetes mejorada;Verbesserte Raketenartillerie;Ulepszona artyleria rakietowa;;;;;X
TECH_APP_ARMOR_38_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_38_1_NAME;Rocket Artillery 200mm;Lance-roquettes 200mm;Lanciamissili 200mm;Artillería lanzacohetes de 200 mm;Raketenartillerie 200mm;Artyleria rakietowa 200mm;;;;;X
TECH_CMP_ARMOR_38_2_NAME;Improved Broadbased Carriage;Affût large II;Trasporto ampio migliorato;Afuste de base ancha mejorado;Verbesserte Lafette mit breiter Basis;Ulepszony wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_38_3_NAME;High Explosive Fragmentation (HEF) Shells;Obus fragmentation à explosif brisant (HEF);Proiettili ad alto potenziale a frammentazione (HEF);Proyectiles rompedores de alto explosivo (HEF);Splittersprenggranate (HEF);Burz¹ce pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_38_4_NAME;Trajectory Control System;Système de contrôle de la trajectoire;Sistema di controllo della traiettoria;Sistema de control de trayectoria;Flugbahnkontrollsystem;System kontroli trajektorii;;;;;X
TECH_CMP_ARMOR_38_5_NAME;Surgical Strike Training;Entraînement attaque de haute précision;Addestramento attacco di precisione;Instrucción en ataque quirúrgico;Chirurgischer Angriff - Übung;Trening precyzyjnych uderzeñ;;;;;X
TECH_APP_ARMOR_39_NAME;Advanced Rocket Artillery;Lance-roquettes III;Lanciamissili avanzato;Artillería lanzacohetes avanzada;Fortschrittliche Raketenartillerie;Zaawansowana artyleria rakietowa;;;;;X
TECH_APP_ARMOR_39_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_39_1_NAME;Rocket Artillery 300mm;Lance-roquettes 300mm;Lanciamissili 300 mm;Artillería lanzacohetes de 300 mm;Raketenartillerie 300mm;Artyleria rakietowa 300mm;;;;;X
TECH_CMP_ARMOR_39_2_NAME;Advanced Broadbased Carriage;Affût grande échelle III;Trasporto ampio avanzato;Afuste de base ancha avanzado;Fortschrittliche Lafette mit breiter Basis;Zaawansowany wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_39_3_NAME;High Explosive Incendiary (HEI) Shells;Obus explosifs brisant incendiaires (HEI);Proiettili ad alto potenziale incendiari (HEI);Proyectiles incendiarios de alto explosivo (HEI);Spreng-Brand-Granate (HEF);Pociski burz¹co-zapalaj¹ce;;;;;X
TECH_CMP_ARMOR_39_4_NAME;Humidity Control System;Système de contrôle de l’humidité;Sistema di controllo dell'umidità;Sistema de control de humedad;Luftfeuchtigkeitskontrollsystem;System kontroli wilgotnoœci;;;;;X
TECH_CMP_ARMOR_39_5_NAME;Rapid Regroup Training;Entraînement regroupement rapide;Addestramento adunata rapida;Instrucción en reagrupación rápida;Schnelle Umgruppierung - Übung;Trening szybkiego przegrupowania;;;;;X
TECH_APP_ARMOR_40_NAME;Early Anti-Tank Artillery;Première artillerie antichar;Artiglieria anti-carro rudimentale;Artillería anticarro temprana;Frühe Panzerabwehrartillerie;Wczesna artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_40_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_40_1_NAME;Anti-Tank Gun 50mm;Canon antichar 50mm;Cannone anti-carro 50mm;Cañón anticarro de 50 mm;Panzerabwehrgeschütz 50mm;Dzia³o przeciwpancerne 50mm;;;;;X
TECH_CMP_ARMOR_40_2_NAME;Early Gun Carriage;Premier affût;Affusto rudimentale;Cuerpo de afuste temprano;Frühe Lafette;Wczesny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_40_3_NAME;Solid Shell AP Ammo;Munitions AP - obus solide;Munizioni perforanti a nucleo solido;Munición perforante de cabeza sólida;Panzergranaten;Pe³nordzeniowa amunicja przeciwpancerna;;;;;X
TECH_CMP_ARMOR_40_4_NAME;Early Optical Sights;Première lunette de visée;Mirini ottici rudimentali;Miras ópticas tempranas;Frühe optische Sicht;Wczesny celownik optyczny;;;;;X
TECH_CMP_ARMOR_40_5_NAME;Static Target Training;Entraînement cible statique;Addestramento bersaglio statico;Instrucción en objetivo estático;Statisches Ziel - Übung;Trening ataku celów nieruchomych;;;;;X
TECH_APP_ARMOR_41_NAME;Basic Anti-Tank Artillery;Artillerie antichars I;Artiglieria anti-carro di base;Artillería anticarro básica;Einfache Panzerabwehrartillerie;Podstawowa artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_41_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_41_1_NAME;Anti-Tank Gun 75mm;Canon antichar 75mm;Cannone anti-carro 75mm;Cañón anticarro de 75 mm;Panzerabwehrgeschütz 75mm;Dzia³o przeciwpancerne 75mm;;;;;X
TECH_CMP_ARMOR_41_2_NAME;Basic Gun Carriage;Affût I;Affusto di base;Cuerpo de afuste básico;Einfache Lafette;Podstawowy wózek dzia³a;;;;;X
TECH_CMP_ARMOR_41_3_NAME;Shaped Charge Shell HEAT Ammo;Munition HEAT - obus à charge creuse;Munizioni HEAT a carica conformata;Munición anticarro de alto explosivo de carga hueca;HEAT-Geschosse;Amunicja ppanc z ³adunkiem kum.;;;;;X
TECH_CMP_ARMOR_41_4_NAME;Basic Optical Sights;Lunette de visée I;Mirini ottici di base;Miras ópticas básicas;Einfache optische Sicht;Podstawowy celownik optyczny;;;;;X
TECH_CMP_ARMOR_41_5_NAME;Moving Target Training;Entraînement cible mobile;Addestramento bersaglio mobile;Instrucción en objetivo móvil;Bewegliches Ziel - Übung;Trening ataku celów ruchomych;;;;;X
TECH_APP_ARMOR_42_NAME;Improved Anti-Tank Artillery;Artillerie antichars II;Artiglieria anti-carro migliorata;Artillería anticarro mejorada;Verbesserte Panzerabwehrartillerie;Ulepszona artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_42_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_42_1_NAME;Anti-Tank Gun 88mm;Canon antichar 88mm;Cannone anti-carro 88mm;Cañón anticarro de 88 mm;Panzerabwehrgeschütz 88mm;Dzia³o przeciwpancerne 88mm;;;;;X
TECH_CMP_ARMOR_42_2_NAME;Improved Gun Carriage;Affût II;Affusto migliorato;Cuerpo de afuste mejorado;Verbesserte Lafette;Ulepszony wózek dzia³a;;;;;X
TECH_CMP_ARMOR_42_3_NAME;Core Shell HEAT Ammo;Munitions HEAT centre cartouche;Munizioni HEAT a nucleo pieno;Munición anticarro de núcleo explosivo;HEAT-Geschosskern;Amunicja przeciwpancerna z ³adunkiem rdzeniowym;;;;;X
TECH_CMP_ARMOR_42_4_NAME;Improved Optical Sights;Lunette de visée II;Mirini ottici migliorati;Miras ópticas mejoradas;Verbesserte optische Sicht;Ulepszony celownik optyczny;;;;;X
TECH_CMP_ARMOR_42_5_NAME;Multiple Targets Training;Entraînement multiples cibles;Addestramento bersagli multipli;Instrucción en objetivos múltiples;Mehrere Ziele - Übung;Trening ataku wielu celów;;;;;X
TECH_APP_ARMOR_43_NAME;Advanced Anti-Tank Artillery;Artillerie antichar III;Artiglieria anti-carro avanzata;Artillería anticarro avanzada;Fortschrittliche Panzerabwehrartillerie;Zaawansowana artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_43_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_43_1_NAME;Anti-Tank Gun 105mm;Canon antichar 105mm;Cannone anti-carro 105mm;Cañón anticarro de 105 mm;Panzerabwehrgeschütz 105mm;Dzia³o przeciwpancerne 150mm;;;;;X
TECH_CMP_ARMOR_43_2_NAME;Advanced Gun Carriage;Affût III;Affusto avanzato;Cuerpo de afuste avanzado;Fortschrittliche Lafette;Zaawansowany wózek dzia³a;;;;;X
TECH_CMP_ARMOR_43_3_NAME;Sabot Shell HEAT Ammo;HEAT Munit. cartouche sabot;Munizioni HEAT a nucleo rinforzato;Munición anticarro subcalibrada de alto explosivo;HEAT-Geschosse mit Treibspiegel;Przeciwpancerna amunicja podkalibrowa;;;;;X
TECH_CMP_ARMOR_43_4_NAME;Advanced Optical Sights;Lunette de visée III;Mirini ottici avanzati;Miras ópticas avanzadas;Fortschrittliche optische Sicht;Zaawansowany celownik optyczny;;;;;X
TECH_CMP_ARMOR_43_5_NAME;Rapid Moving Target Training;Entraînement cible mobile rapide;Addestramento bersaglio a movimento rapido;Instrucción en objetivo rápido móvil;Schnell bewegliches Ziel - Übung;Tren. ataku szybko poruszaj¹cych siê celów;;;;;X
TECH_APP_ARMOR_44_NAME;Semi-Modern Anti-Tank Artillery;Artillerie antichar semi-moderne;Artiglieria anti-carro semi-moderna;Artillería anticarro semimoderna;Halbmoderne Panzerabwehrartillerie;Powojenna artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_44_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_44_1_NAME;Anti-Tank Gun 120mm;Canon antichar 120mm;Cannone anti-carro 120 mm;Cañón anticarro de 120 mm;Panzerabwehrgeschütz 120mm;Dzia³o przeciwpancerne 120mm;;;;;X
TECH_CMP_ARMOR_44_2_NAME;Semi-Modern Gun Carriage;Affût semi-moderne;Affusto semi-moderno;Cuerpo de afuste semimoderno;Halbmoderne Lafette;Powojenny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_44_3_NAME;Capped Shell AP Ammo;Munition AP - obus à fausse ogive;Munizioni perforanti rivestite;Munición perforante cofiada;Panzergranaten mit Zündsatz;Przeciwpancerna amunicja tandemowa;;;;;X
TECH_CMP_ARMOR_44_4_NAME;Infrared Optical Sights;Lunette de visée à infrarouges;Mirini ottici infrarossi;Miras ópticas de infrarrojos;Infrarotsicht;Podczerwony celownik optyczny;;;;;X
TECH_CMP_ARMOR_44_5_NAME;Multiple Moving Targets Training;Entraînement multiples cibles mouvantes;Addestramento bersagli multipli mobili;Instrucción en múltiples objetivos móviles;Mehrere bewegliche Ziele - Übung;Trening ataku wielu ruchomych celów;;;;;X
TECH_APP_ARMOR_45_NAME;Great War Static Anti-Air Artillery;Artillerie antiaérienne statique Grande Guerre;Artiglieria antiaerea statica della Grande Guerra;Artillería antiaérea fija de la Gran Guerra;Statische Vorkriegs Luftabwehrartillerie;Stacjonarna art. p-lot z I w. œw.;;;;;X
TECH_APP_ARMOR_45_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_45_1_NAME;Old Anti-Air Gun 75mm;Ancien canon DCA 75mm;Vecchio cannone antiaereo 75 mm;Cañón antiaéreo de 75 mm antiguo;Altes 75mm Luftabwehrgeschütz;Stare dzia³o przeciwlotnicze 75mm;;;;;X
TECH_CMP_ARMOR_45_2_NAME;Great War Gun Carriage;Affût de la Grande Guerre;Affusto della Grande Guerra;Cuerpo de afuste de la Gran Guerra;Vorkriegs Lafette;Wózek dzia³a z I w. œw.;;;;;X
TECH_CMP_ARMOR_45_3_NAME;Old High Explosive (HE) Shells;Anciens obus explosifs brisant (HE);Proiettili ad alto potenziale obsoleti (HE);Proyectiles de alto explosivo (HE) antiguos;Alte Splittersprenggranaten (HE);Stare pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_45_4_NAME;Rangefinder Radar;Radar télémètre;Telemetro radar;Radar telemétrico;Radar-Entfernungsmesser;Dalmierz radarowy;;;;;X
TECH_CMP_ARMOR_45_5_NAME;Searchlight Training;Entraînement projecteur;Addestramento riflettore;Instrucción en reflector;Suchscheinwerfer - Übung;Trening szperaczy;;;;;X
TECH_APP_ARMOR_46_NAME;Early Static Anti-Air Artillery;Artillerie antiaérienne statique de base;Artiglieria antiaerea statica rudimentale;Artillería antiaérea fija temprana;Frühe statische Luftabwehrartillerie;Wczesna stacjonarna artyleria przeciwlotnicza;;;;;X
TECH_APP_ARMOR_46_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_46_1_NAME;Anti-Air Gun 75mm;Canon DCA 75mm;Cannone antiaereo 75mm;Cañón antiaéreo de 75 mm;75mm Luftabwehrgeschütz;Dzia³o przeciwlotnicze 75mm;;;;;X
TECH_CMP_ARMOR_46_2_NAME;Early Gun Carriage;Premier affût;Affusto rudimentale;Cuerpo de afuste temprano;Frühe Lafette;Wczesny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_46_3_NAME;High Explosive (HE) Shells;Obus explosifs brisant (HE);Proiettili ad alto potenziale (HE);Proyectiles de alto explosivo (HE);Sprenggranaten (HE);Pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_46_4_NAME;Basic Decimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne décimétrique I;Radar decimetrico di artiglieria antiaerea di base;Radar decimétrico básico de artillería antiaérea;Einfaches dm-Luftabwehrartillerie-Radar;Podstawowy decym. art. radar plot.;;;;;X
TECH_CMP_ARMOR_46_5_NAME;Rapid Fire Training;Entraînement tir rapide;Addestramento fuoco rapido;Instrucción en fuego rápido;Schnellfeuer - Übung;Trening szybkiego ognia;;;;;X
