#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_PARATROOPER;Paratroopers are an elite branch of the Infantry, specifically trained to either parachute to the ground or be ferried to a battle in gliders. Their rapid deployment capability makes them ideal for use as a mobile reserve or for use in capturing a strategic asset behind enemy lines. However, they are handicapped by a lack of heavy equipment due to their mode of travel, and when they are in action it is advisable to move other units to their support.;Les parachutistes font partie des divisions d’élite de l’infanterie. Ils sont conçus pour être parachutés au-dessus du sol ennemi ou transportés sur le champ de bataille dans des chars aéroportés. Leurs capacités de déploiement rapide en font une réserve mobile parfaite et une force capable d’atteindre un point stratégique se trouvant derrière les lignes ennemies. Leur force de frappe est cependant limitée par le manque d’équipement lourd résultant de leur mode de transport, c’est pourquoi il est préférable de leur adjoindre des unités qui vont les soutenir en cas d’action.;I paracadutisti sono un corpo speciale della fanteria, addestrati specificatamente per paracadutarsi dagli aerei o planare con gli alianti. La rapidità di schieramento li rende una riserva mobile ideale. Inoltre, sono molto efficaci per assicurarsi un vantaggio strategico dietro le linee nemiche. In ogni caso, a causa del loro sistema di spostamento, sono penalizzati dalla mancanza di un equipaggiamento pesante, quindi è consigliabile farli supportare da altre unità.;Los paracaidistas son una de las ramas de elite de la infantería y están entrenados específicamente para lanzarse en paracaídas a tierra o para ser llevados al campo de batalla en planeadores. Su rápida capacidad de despliegue los hace ideales para usar como reserva móvil o para la captura de un emplazamiento estratégico tras las líneas enemigas. Sin embargo, tienen la desventaja de carecer de equipo pesado debido a su modo de viajar y, cuando entran en acción, es aconsejable mover a otras unidades para que les apoyen.;Fallschirmjäger zählen zur Elite der Infanterie. Sie sind speziell dazu ausgebildet Luftlandungen durchzuführen und mit Gleitern auf das Schlachtfeld transportiert zu werden. Ihre schnelle Einsatzfähigkeit eignet sich hervorragend zu ihrer Nutzung als mobile Reserve oder zur Einnahme einer strategischen Anlage hinter der Front. Allerdings können sie keine schweren Waffen mit sich führen und wenn sie im Einsatz sind, sollten Sie ihnen weitere Truppen zur Verstärkung senden.;Spadochroniarze s¹ elitarn¹ formacj¹ piechoty. Zostali wyszkoleni w skokach spadochronowych oraz korzystaj¹ z transportu lotniczego w szybowcach bojowych. Ich zdolnoœæ do szybkiego w³¹czenia siê do walki czyni z nich idealn¹, mobiln¹ rezerwê, pozwala tak¿e na przejmowanie strategicznych celów poza liniami wroga. Spadochroniarze pozbawieni s¹ jednak ciê¿kiego sprzêtu ze wzglêdu na wymogi transportu, wiêc zaleca siê wsparcie ich dzia³añ innymi jednostkami.;;;;;X,,,,
LDESC_MARINE;Marines are an elite branch of the Infantry, specifically trained for assaulting beaches and other naval operations. They make use of specialised equipment and tactics to give them an edge over regular Infantry in such an environment.;Les unités d'assaut amphibie font partie des divisions d’élite de l’infanterie, ils sont entraînés à débarquer sur les plages ennemies ou à mener toute sorte d’opération navale. Ils utilisent un équipement et des stratégies spécialement étudiées qui leur permettent de dominer l’infanterie ordinaire dans un environnement maritime.;I marine sono un corpo speciale della fanteria, addestrati specificatamente per assaltare le spiagge e compiere altre operazioni navali. Utilizzano equipaggiamenti speciali e tattiche che li rendono molto più efficaci della fanteria regolare in tali ambienti.;Los marines (infantes de marina) son una de las ramas de elite de la infantería y están entrenados específicamente para asaltar playas y realizar otras operaciones navales. Usan tácticas y equipo especializados para tener superioridad sobre la infantería regular en ese entorno.;Die Marineinfanterie zählt ebenfalls zur Elite der Infanterie. Sie ist speziell dazu ausgebildet, Strände zu stürmen und andere amphibische Operation durchzuführen. Sie verwendet eine spezielle Ausrüstung und Taktik, die ihrer Einsatzumgebung angepasst ist.;Piechota morska jest elitarn¹ odmian¹ piechoty, szkolon¹ specjalnie do zdobywania pla¿ i przeprowadzania operacji okrêtowych. Korzysta ona ze specjalnego sprzêtu i taktyki daj¹cej jej przewagê nad zwyk³¹ piechot¹ w tego typu zadaniach.;;;;;X,,,,,,,,,,,,,,
LDESC_BERGSJAEGER;Mountain Troops are an elite branch of the Infantry, specifically trained for operations in mountainous terrain.  They make use of specialised equipment and tactics to give them an edge over regular Infantry in such an environment.;Les troupes alpines marins font partie des divisions d’élite de l’infanterie, elles sont entraînés à mener des opérations en zone montagneuse. Elles utilisent un équipement et des stratégies spécialement étudiées qui leur permettent de dominer l’infanterie ordinaire dans un environnement alpin.;Gli alpini sono un corpo speciale della fanteria, addestrati specificatamente per le operazioni nelle province montane. Utilizzano equipaggiamenti e tattiche speciali che li rendono molto più efficaci della fanteria regolare in tali ambienti.;La infantería de montaña es una de las ramas de elite de la infantería y está entrenada específicamente para las operaciones en las provincias montañosas.  Usan tácticas y equipo especializados para tener superioridad sobre la infantería regular en ese entorno.;Die Gebirgsjäger sind Eliteeinheit der Infanterie, die speziell für Operationen im Gebirge ausgebildet sind. Sie verwenden eine spezielle Ausrüstung und Taktik, die ihrer Einsatzumgebung angepasst ist.;Strzelcy górscy s¹ elitarn¹ odmian¹ piechoty, szkolon¹ do walki w prowincjach górzystych. Korzystaj¹ oni ze specjalnego sprzêtu i taktyki daj¹cej im przewagê nad zwyk³¹ piechot¹ na tego typu obszarze.;;;;;X,,,,,,,,,,,,,,
LDESC_GARRISON;Garrison Divisions are second line troops used to safeguard valuable objectives far from the front lines. They lack heavy equipment and transportation, making them immobile except for strategic redeployment. They have limited fighting capability but can be used to free more capable troops for frontline use.;Les Garnisons sont des troupes de seconde ligne qui servent à protéger les objectifs de grande valeur situés loin des premières lignes. Elles manquent de transport et d’équipement lourd, ce qui les immobilise, sauf dans le cas de redéploiement stratégique. Leurs capacités de combat sont limitées, mais elles peuvent servir à remplacer des troupes plus compétentes sur le premier front.;Le Divisioni presidio sono truppe delle file secondarie utilizzate per difendere obiettivi strategici lontano dal fronte. Non disponendo di equipaggiamenti pesanti e mezzi di trasporto, non possono spostarsi se non per uno schieramento strategico. Dispongono di capacità di combattimento limitate, ma possono essere usate per sostituire truppe più capaci da impiegare al fronte.;Las divisiones de guarnición son tropas de segunda línea que se emplean para salvaguardar objetivos valiosos lejos del frente. Carecen de equipo pesado y transporte, lo que las convierte en inmóviles excepto para un traslado estratégico. Tienen una capacidad de combate limitada, pero pueden utilizarse para permitir el uso de tropas más capaces en el frente.;Garnisonen sind Truppen der zweiten Verteidigungslinie, die wertvolle Objekte weit entfernt von den Frontlinien bewachen. Sie sind leicht bewaffnet und können nur strategisch verlegt werden. Sie haben eine eingeschränkte Kampffähigkeit, können aber gegen Truppen ausgetauscht werden, die sich besser für die Frontlinien eignen.;Dywizje garnizonowe s¹ oddzia³ami drugiej linii, wykorzystywanymi do ochrony cennych obiektów z dala od frontu. Nie wyposa¿a siê ich w ciê¿ki sprzêt, ani œrodki transportu. Mo¿na je przenieœæ jedynie w wyniku strategicznej dyslokacji. Ich zdolnoœci bojowe s¹ ograniczone, ale ich istnienie pozwala wykorzystaæ lepsze jednostki do dzia³añ na froncie.;;;;;X,,,,,,
LDESC_HQ;Headquarters are the brains of your armed forces. They contain the staff that keeps your army running, such as logistics and planning staff. They give a bonus to the units fighting in the vicinity but it is advisable to guard them, as their own fighting ability is poor.;Les QG représentent le cerveau de vos forces armées. On trouve chez eux l’ensemble du personnel qui permet à votre armée d’exister et de fonctionner, par ex. le personnel logistique et les commandants. Ils apportent un bonus aux unités qui combattent à proximité, il serait avisé de les protéger, car leur capacité de combat est très faible.;Le Divisioni QG sono la mente delle tue forze armate. Includono l’intero staff di gestione dell’esercito, come il personale logistico e di comando. Queste divisioni conferiscono un bonus alle unità che combattono nelle vicinanze per cui è altamente raccomandabile difenderle, dal momento che la loro abilità di combattimento è molto scarsa.;Las divisiones de estado mayor son el cerebro de tus fuerzas armadas. Engloban a todo el personal que mantiene a tu ejército en funcionamiento, como la logística y la comandancia. Dan una bonificación a las unidades que combaten en las proximidades, y es altamente recomendable proteger dichas divisiones, ya que su capacidad de lucha es muy escasa.;Hauptquartiere sind das Gehirn Ihrer Streitkräfte. Sie stellen all die Ausrüstung zusammen, die ihre Armee funktionsfähig hält und kümmern sich um die Logistik und den Befehlsstab. Sie erteilen den Einheiten in der näheren Umgebung Kampf-Boni, müssen aber wegen ihrer geringen eigenen Kampffähigkeit ständig geschützt werden.;Dywizje dowodzenia s¹ mózgiem operacyjnym Twoich wojsk. Sk³ada siê na nie personel, od którego zale¿y logistyka i dowództwo. Ich bliskoœæ premiuje zdolnoœci innych jednostek znadjuj¹cych siê w okolicy, jednak dywizje dowodzenia trzeba dobrze ochraniaæ, gdy¿ ich w³asne mo¿liwoœci bojowe s¹ nik³e.;;;;;X,,,,,
LDESC_CAS;Close Air Support is the key to the blitzkrieg tactic. These planes have the ability to strike precisely at enemy units, enabling your ground forces to achieve a rapid breakthrough. They are slow, sturdy planes and this makes them an easy target for enemy fighters.;Les bombardiers en piqué (ou BEP) représentent le facteur-clé de toutes les tactiques de guerre-éclair. Seuls ces appareils sont capables d’assener un coup majeur aux unités ennemies, et d’aider vos forces terrestres à faire une percée rapide. Ce sont des avions lents et robustes, ce qui en fait une cible idéale pour les chasseurs ennemis !;I CAS, o Supporto aereo ravvicinato, è il punto chiave di qualsiasi tattica di guerra lampo. Solo questo tipo di velivoli è in grado di colpire duramente le unità nemiche, permettendo alle forze di terra di aprirsi rapidamente un varco. Si tratta di aerei lenti e robusti, facile bersaglio, perciò, dei caccia nemici.;El AAP o apoyo aéreo de proximidad es la clave para cualquier táctica blitzkrieg. Sólo esos aviones tienen la capacidad de atacar duramente a las unidades enemigas, lo que permite a tus fuerzas de tierra conseguir una penetración rápida. Son aviones lentos y resistentes, lo que los convierte en un blanco fácil para los cazas enemigos.;Stukas bieten den Schlüssel zum Blitzkrieg. Nur diese Flugzeuge haben die Möglichkeit, den Feind hart zutreffen und Ihren Landeinheiten einen schnellen Durchbruch zu ermöglichen. Es sind langsame, robuste Flieger, weswegen sie ein leichtes Ziel für feindliche Jäger darstellen.;CAS, czyli samoloty bezpoœredniego wsparcia z powietrza, s¹ kluczowym elementem ka¿dej wojny b³yskawicznej. Tylko samoloty CAS maj¹ zdolnoœæ silnego uderzenia w jednostki wroga, co pozwala si³om l¹dowym na szybkie przebicie siê przez liniê frontu. Choæ s¹ odporne na zniszczenie, charakteryzuj¹ siê tak¿e powolnoœci¹, a w zwi¹zku z tym stanowi¹ ³atwy cel dla myœliwców wroga.;;;;;X
LDESC_INTERCEPTOR;Interceptors are short-range fighters designed to destroy enemy bombers. They have high speed and good manouverability to make them agile enough to evade the machine guns of the bombers, while having the firepower needed to disable a heavy, armoured bomber.  Against enemy fighters, they are less effective yet they still put up a good fight.;Les intercepteurs sont des chasseurs à courte portée optimisés pour combattre les bombardiers ennemis. Leur vitesse est très importante et ils bénéficient d’une grande maniabilité, ce qui les rend suffisamment agiles pour échapper aux mitrailleuses des bombardiers. Ils sont un peu moins efficaces contre les chasseurs ennemis, mais tout de même capables de se défendre correctement.;Gli Intercettori sono caccia a corto raggio ottimizzati per il combattimento contro i bombardieri nemici. Sono molto veloci e facilmente manovrabili, cosa che permette loro di schivare con agilità le mitragliatrici dei bombardieri nemici. Contro i caccia risultano un po’ meno efficaci, ma sono comunque in grado di combattere in modo soddisfacente.;Los interceptores son cazas de corto alcance optimizados para el combate contra bombarderos enemigos. Tienen una gran velocidad y una buena maniobrabilidad para resultar lo bastante ágiles como para evadir las ametralladoras de los bombarderos. Son algo menos efectivos contra los cazas enemigos, aunque siguen siendo un buen reto.;Abfangjäger sind Kurzstrecken-Jäger, die für den Kampf gegen feindliche Bomber optimiert sind. Sie sind äußerst schnell und manövrierfähig, weswegen sie leicht den Maschinengewehren der Bomber ausweichen können. Gegen feindliche Jäger sind sie weniger effektiv, halten sich dennoch ganz gut.;Myœliwce przechwytuj¹ce to samoloty ma³ego zasiêgu, projektowane z myœl¹ o walce przeciw wrogim bombowcom. S¹ bardzo szybkie i wystarczaj¹co zwrotne, by unikaæ nieprzyjacielskiego ostrza³u z karabinów maszynowych. S¹ nieco mniej skuteczne przeciwko myœliwcom, ale z nimi tak¿e nieŸle sobie radz¹.;;;;;X,,,,,,
LDESC_MULTI_ROLE;Fighters are the backbone of any air force. They are used to achieve air superiority, engage enemy bombers and fighters. They are all-rounders, being able to fulfill any mission given to them, but excelling at none in particular.;Les chasseurs représentent la ‘colonne vertébrale’ de l’armée de l’air, ils servent à attaquer les bombardiers et les chasseurs ennemis, et, utilisés judicieusement, confèrent la supériorité aérienne. Ce sont des appareils polyvalents, qui peuvent remplir toutes les missions qui leur sont confiées, mais qui n’excellent dans aucune en particulier.;I Caccia sono la spina dorsale di ogni forza aerea. Vengono usati per ottenere la superiorità aerea, attaccare i bombardieri e i caccia nemici. Sono velivoli completi, in grado di eseguire qualsiasi missione, senza però eccellere in alcuna.;Los cazas son la columna vertebral de cualquier fuerza aérea. Se usan para lograr la superioridad aérea y para combatir a bombarderos y cazas enemigos. Son polifacéticos, capaces de cumplir cualquier misión que se les encomiende, pero sin destacar en nada concreto. ;Mehrzweckjäger sind das Rückgrat jeder Luftwaffe. Sie werden gegen feindliche Bomber und Jäger und zum Erlangen der Luftüberlegenheit eingesetzt. Sie können universal in jeder Mission eingesetzt werden, tun sich aber bei keiner sonderlich hervor. ;Myœliwce stanowi¹ rdzeñ ka¿dej floty powietrznej. Wykorzystuje siê je do uzyskania przewagi w powietrzu oraz zwi¹zywania walk¹ myœliwców i bombowców wroga. S¹ wszechstronne i mog¹ realizowaæ ró¿norodne misje, ale w ¿adnych siê nie specjalizuj¹.;;;;;X,,,,
LDESC_ESCORT;Escort Fighters are long-range fighters, designed to escort bombers and keep enemy interceptors from the bombers. They are drilled in tactics to achieve this mission and receive a bonus when escorting bombers. In Air Superiority missions, they are less effective.;Les chasseurs d’escorte sont des chasseurs à rayon d’action long destinés à escorter les bombardiers et à éloigner les intercepteurs ennemis des bombardiers. Ils sont entraînés aux tactiques nécessaires pour réussir ce type de mission, et bénéficient d’un bonus important quand ils escortent des bombardiers. Ils sont, en terme de supériorité aérienne, comme qui dirait un peu moins efficaces.;I Caccia di scorta sono caccia ad ampio raggio progettati per scortare i bombardieri e tenere lontani gli intercettori nemici. Sono addestrati a questo scopo e quando scortano i bombardieri ricevono un grosso bonus. Sono un po’ meno efficaci nella Superiorità aerea.;Los cazas de escolta son aviones de gran alcance diseñados para proteger bombarderos y mantener a los interceptores enemigos lejos de ellos. Están entrenados en tácticas específicas para cumplir su misión y logran una gran ventaja cuando escoltan a bombarderos. Son algo menos eficaces en superioridad aérea.;Begleitjäger sind Langstrecken-Jäger, die dafür geschaffen sind, Bomber zu eskortieren und feindliche Abfangjäger von den Bombern fernzuhalten. Sie sind für ihre Mission taktisch hoch ausgebildet und erhalten Bonuspunkte, wenn sie Bomber begleiten. Zum Erlangen der Luftüberlegenheit sind sie weniger geeignet.;Myœliwce eskortuj¹ce to samoloty du¿ego zasiêgu, przeznaczone do eskorty cennych bombowców. Ich taktyka skupia siê na wykonywaniu zadanej misji, a w po³¹czeniu z bombowcami otrzymuj¹ one znacz¹ce premie. W bezpoœrednich walkach o przewagê w powietrzu s¹ jednak mniej efektywne.;;;;;X,,,,,,,,,,
LDESC_STRATEGIC_BOMBER;Strategic Bombers are the heaviest type of aircraft, designed to deliver a large payload of bombs to enemy provinces, with the aim of crippling his industry and infrastructure. However, the Strategic Bomber is slow despite its long range, which can make it vulnerable to attack by fighters.;Les bombardiers stratégiques sont les plus lourds des avions. Ils sont conçus pour transporter d’importantes charges de bombes à lâcher sur les provinces ennemies dans le but de détruire leur industrie et leur infrastructure. Le bombardier stratégique est un avion à long rayon d'action, mais lent, ce qui le rend particulièrement vulnérable aux attaques de chasseurs.;I bombardieri strategici sono i velivoli più pesanti e sono progettati per trasportare grossi carichi di bombe fino alle province nemiche, allo scopo di distruggerne industrie e infrastrutture. In ogni caso, nonostante l'ampio raggio d'azione, sono lenti e vulnerabili agli attacchi dei caccia.;Los bombarderos estratégicos son las más pesadas de las aeronaves y están diseñados para soltar una enorme carga de bombas sobre las provincias del enemigo, con el propósito de devastar su industria e infraestructuras. Sin embargo, el bombardero estratégico es lento pese a su gran alcance, lo que lo hace muy vulnerable al ataque de los cazas.;Strategische Bomber sind die schwersten Flugzeugtypen und speziell dafür konstruiert, eine große Menge Bomben in die feindliche Provinz zu transportieren. Ihr Ziel ist die Schädigung von Industrie und Infrastruktur. Die strategischen Bomber sind trotz ihrer Reichweite langsam, weswegen sie leicht von Jägern angegriffen werden können.;Bombowce strategiczne to najciê¿szy typ samolotów, a ich przeznaczeniem jest zrzucenie jak najwiêkszej iloœci bomb na terytorium wroga, w celu sparali¿owania jego przemys³u i zniszczenia infrastruktury. Mimo du¿ego zasiêgu, bombowce strategiczne s¹ powolne, co czyni je ³atwym ³upem dla myœliwców.;;;;;X,,
LDESC_TACTICAL_BOMBER;Tactical Bombers are medium-sized aircraft, larger than Fighters, yet smaller than Strategic Bombers, which are used primarily for delivering attacks against enemy ground units such as Armour and Infantry.  Although they have a limited dog-fighting capability, they can be easily outmatched by Fighters in air combat.;Les bombardiers tactiques sont des appareils de taille moyenne, plus grand que les chasseurs, plus petits que les bombardiers stratégiques. Ils sont conçus pour attaquer les unités terrestres ennemies telles que les blindés ou l’infanterie. Leur capacité est limitée en ce qui concerne les combats aériens et ils sont assez facilement éliminés par les chasseurs.;I bombardieri tattici sono velivoli di media grandezza (più grandi dei caccia, ma meno dei bombardieri strategici), utilizzati principalmente per attaccare le unità terrestri come la fanteria e le unità corazzate. Sebbene possiedano una limitata capacità di combattimento aereo, sono facilmente sopraffatti dai caccia.;Los bombarderos tácticos son aeronaves de tamaño intermedio (mayores que los cazas, pero menores que los bombarderos estratégicos) que se usan básicamente para atacar las unidades terrestres enemigas, como la infantería y los blindados.  Aunque tienen una capacidad limitada de combate a corta distancia, no son rivales para los cazas.;Taktische Bomber sind mittelgroße Flugzeuge, größer als Jäger aber kleiner als strategische Bomber. Sie werden hauptsächlich dazu verwendet, feindliche Bodeneinheiten, wie Panzer und Infanterie anzugreifen. Da sie über eine eingeschränkte Nahkampffähigkeit verfügen, können sie leicht von Jägern im Luftkampf abgeschossen werden.;Bombowce taktyczne to samoloty œredniej wielkoœci, wiêksze od myœliwców, lecz mniejsze od bombowców strategicznych. Celem ich dzia³ania s¹ przede wszystkim ataki przeciwko wrogiej piechocie i pojazdom pancernym. Mimo, i¿ posiadaj¹ pewn¹ zdolnoœæ walki w powietrzu, nie s¹ w stanie stawiæ czo³a myœliwcom.;;;;;X
LDESC_TRANSPORT_PLANE;Transport Planes are designed to ferry men and materials over long distances quickly. Paratroops need Transport Planes in order to make a paradrop.;Les avions de transport sont conçus pour déplacer rapidement hommes et matériel sur de longues distances. L’arrivée des parachutistes à leur destination finale est assurée par les avions de transport qui continuent ensuite de les réapprovisionner par voie aérienne.;Gli aerei da trasporto sono stati progettati per trasportare rapidamente uomini e materiali a grande distanza. Sono utilizzati principalmente dai paracadutisti per farsi portare sull'obiettivo e ottenere rifornimenti aerei.;Los aviones de transporte están diseñados para transbordar hombres y materiales a largas distancias, hasta donde se los necesite con rapidez. Los paracaidistas confían en los aviones de transporte para llegar hasta su objetivo y ser abastecidos desde el aire.;Transportflugzeuge sind dazu geschaffen, Männer und Material schnell über lange Strecken an ihren Einsatzort zu transportieren. Die Fallschirmjäger sind von den Transportflugzeugen in hohem Maße abhängig. Ohne sie können sie weder ihr Ziel erreichen noch von ihnen aus der Luft versorgt werden.;Samoloty transportowe s³u¿¹ do przewozu ludzi i materia³ów na du¿e odleg³oœci, w krótkim czasie. Spadochroniarze korzystaj¹ z nich jako platformy transportowej i zaopatrzeniowej.;;;;;X,,,,,,,,,,,,,,,,,
LDESC_BATTLESHIP;The Battleship is the Queen of the Sea. It is a massive floating gun platform, designed primarily to engage enemy capital ships at long range and send them to the bottom of the ocean. However, they are now vulnerable to air or submarine torpedo attacks, and the advent of the Aircraft Carrier has started to number their days.;Le cuirassé est le roi du combat naval. Gigantesque plate-forme de tir aux multiples canons, ce navire a été spécialement conçu pour attaquer les navires ennemis. Il est toutefois particulièrement vulnérable aux attaques aériennes ou sous-marines (par torpilles) et la création de porte-avions fut, pour cette classe, le début de la fin.;La corazzata è la regina delle acque. Si tratta di un'enorme piattaforma armata galleggiante, progettata per attraccare le navi principali da molto lontano e spedirle sul fondo dell'oceano. In ogni caso, essa è vulnerabile agli attacchi aerei o ai siluri per sommergibili. Inoltre, l'avvento delle portaerei ne ha segnato i giorni.;El acorazado es el rey del mar, una enorme plataforma cañonera flotante diseñada básicamente para ocuparse de las grandes unidades de combate enemigas desde lejos y enviarlas al fondo del mar. Sin embargo, es vulnerable a los ataques de los torpedos, aéreos o submarinos y, con la aparición del portaaviones, tiene los días contados.;Das Schlachtschiff ist die Königin der Meere. Es ist eine massive schwimmende Waffenplattform, die dazu geschaffen ist in erster Linie gegen feindliche Großkampfschiffe über eine lange Distanz hinweg vorzugehen und sie auf den Grund des Ozeans zu schicken. Leider sind sie gegenüber Torpedoattacken von U-Booten verwundbar und durch die Einführung von Flugzeugträgern sind ihre Tage gezählt.;Pancernik to w³adca mórz. Jest to potê¿na, p³ywaj¹ca platforma ogniowa, przeznaczona g³ównie do walki na d³ugich dystansach zatapiania okrêtów wroga. Pancerniki pozostaj¹ jednak wra¿liwe na ataki z powietrza i ataki torpedowe okrêtów podwodnych, a wprowadzenie lotniskowców do floty oznacza, ¿e dni ich œwietnoœci s¹ ju¿ policzone.;;;;;X,,,,,,,,,
LDESC_LIGHT_CRUISER;Light Cruisers are little more than large destroyers. They are usually lightly armored to give good speed and range. They are normally used in an escort role for capital ships like battleships or carriers, granting protection mainly from enemy air attacks, but also from enemy submarines.;Les croiseurs légers sont simplement de gros destroyers. Ils sont généralement légèrement blindés, ce qui leur confère une portée et une vitesse correctes. On les utilise en principe pour escorter des navires-clé, comme les cuirassés, ou les porte-avions , ils protègent principalement des attaques aériennes de l’ennemi, mais peuvent également agir en cas d’attaque de sous-marin ennemi.;Gli Incrociatori leggeri sono qualcosa di più di grossi cacciatorpedinieri. Di solito presentano una corazza leggera che consente una buona velocità e raggio d’azione. Vengono solitamente usati come scorta per le navi principali come le corazzate o le portaerei, per la difesa dagli attacchi aerei nemici, ma anche dai sottomarini nemici.;Los cruceros ligeros son poco más que grandes destructores. Normalmente van ligeramente acorazados para lograr una buena velocidad y alcance. Generalmente se emplean como escoltas de grandes buques, como acorazados o portaaviones, y les proporcionan protección principalmente contra ataques aéreos enemigos, pero también contra submarinos.;Leichte Kreuzer sind nicht viel mehr als große Zerstörer. Normalerweise sind sie zugunsten von Geschwindigkeit und Reichweite leicht bewaffnet. Sie werden als Begleitschiffe für Großkampfschiffe wie Schlachtschiffe oder Flugzeugträger eingesetzt, um sie gegen feindliche Luftangriffe oder U-Boote zu schützen.;Lekkie kr¹¿owniki s¹ niewiele wiêksze od du¿ych niszczycieli. S¹ zazwyczaj lekko opancerzone, co gwarantuje im du¿¹ prêdkoœæ i zasiêg. Ich podstawowym zadaniem jest eskorta okrêtów g³ównych, takich jak pancerniki czy lotniskowce i ochranianie ich przed atakami z powietrza i ze strony wrogich okrêtów podwodnych.;;;;;X,,,,,,,,,,,,,
LDESC_HEAVY_CRUISER;Heavy Cruisers are larger and more heavily armored than their lighter counterparts. They have larger main guns, giving them the ability to bombard enemy units on land. They are effective against enemy surface ships, especially destroyers and light cruisers, but are susceptible to air and submarine attacks.;Les croiseurs lourds sont généralement plus gros et plus blindés que leurs homologues légers. Leurs canons principaux sont plus gros, ce qui leur permet de bombarder les unités ennemies à terre.  Ils sont efficaces contre les navires de surface ennemis, principalement contre les destroyers et les croiseurs légers, mais sont vulnérables aux attaques aériennes et aux sous-marins.;Gli Incrociatori pesanti sono più grossi e corazzati in modo più pesante rispetto alle controparti leggere. Dispongono di cannoni principali più grandi che consentono di bombardare le unità nemiche a terra. Sono efficaci contro le navi di superficie nemiche, soprattutto cacciatorpedinieri e incrociatori leggeri, ma sono molto vulnerabili ad attacchi aerei e sottomarini.;Los cruceros pesados son mayores y están más fuertemente acorazados que sus homólogos más ligeros. Tienen cañones mayores, lo que les da la capacidad de bombardear unidades enemigas en tierra. Son eficaces contra buques de superficie enemigos, sobre todo destructores y cruceros ligeros, pero vulnerables a los ataques aéreos y de submarinos.;Schwere Kreuzer sind größer und schwerer bewaffnet als ihre leichteren Gegenstücke. Sie verfügen über größere Hauptkanonen, mit denen sie auch feindliche Einheiten an Land angreifen können. Sie sind gegen feindliche Überwasserschiffe, hauptsächlich Zerstörer und leichte Kreuzer, einsetzbar aber leider recht anfällig für Luft- und U-Boot-Angriffe.;Ciê¿kie kr¹¿owniki s¹ znacznie wiêksze i lepiej opancerzone od ich lekkich odmian. Maj¹ wiêksze dzia³a, daj¹ce im zdolnoœæ bombardowania jednostek na l¹dzie. S¹ efektywne przeciwko jednostkom nawodnym, g³ównie niszczycielom i lekkim kr¹¿ownikom, ale s¹ te¿ podatne na ataki z powietrza i ze strony okrêtów podwodnych.;;;;;X,,,,,,,,,,,
LDESC_BATTLECRUISER;Battlecruisers are very heavy cruisers that combine large main guns and good armor with reasonable speed and a good range. They are mainly used against enemy shipping lanes, able to outrun enemy battleships and able to outfight convoy escorts.;Les croiseurs CC sont des croiseurs extrêmement lourds qui allient à de très gros canons principaux, un bon blindage, une vitesse raisonnable et une bonne portée. On les utilise surtout contre les routes maritimes ennemies, car ils sont capables de distancer les cuirassés ennemis, et disposent d’une puissance de combat plus importante que les chasseurs d’escorte des convois.;Gli Incrociatori da guerra sono incrociatori molto pesanti che uniscono grossi cannoni principali e una valida corazza a una buona velocità e raggio d’azione. Sono usati principalmente contro le rotte di navigazione nemiche, sono in grado di superare in velocità le corazzate e sconfiggere le scorte dei convogli.;Los buques de guerra son cruceros muy pesados que combinan grandes cañones y un gran blindaje con una velocidad razonable y una buena autonomía. Se usan principalmente contra rutas marítimas enemigas y son capaces de superar a los acorazados enemigos y de destruir los escoltas de los convoyes.;Schlachtkreuzer sind sehr schwere Kreuzer, die große Hauptkanonen und Panzerung mit einer relativ guten Geschwindigkeit und Reichweite kombinieren. Sie werden hauptsächlich gegen feindliche Schifffahrtsstraßen eingesetzt um feindliche Schlachtschiffe einzuholen und Konvoi-Eskorten zu versenken.;Kr¹¿owniki liniowe s¹ najciê¿szymi kr¹¿ownikami, ³¹cz¹cymi w sobie zalety olbrzymich dzia³ i dobrego pancerza oraz rozs¹dnej mobilnoœci i zasiêgu. S¹ wykorzystywane g³ównie do ataków na szlaki morskie - s¹ w stanie uciec pancernikom, a jednoczeœnie przewa¿aj¹ si³¹ ognia nad eskort¹ konwoju.;;;;;X,,,,,,,,,,,,,,,,,,,
